0.7137348200630074, -1.9157927183292387
0.7546765317193689, -1.8064830521963258
0.8249258160237387, -1.6800723601841534
0.8605341246290807, -1.543889310606583
0.8979725225166337, -1.4341651112283007
0.9317507418397621, -1.3579019489929707
0.9792284866468846, -1.2615958673856678
1.0267062314540052, -1.1752565631870024
1.0617393691420798, -1.080963503789748
1.1216617210682491, -0.9726776225637586
1.194799932025255, -0.848062179085658
1.2562124995097967, -0.7631211625505361
1.2971542111661583, -0.7144518728427559
1.5120981973620564, -0.6048092435924833
1.8931750741839757, -0.6477370190364461
2.0118694362017795, -0.7508256356161949
2.126223872207479, -0.9056562972030247
2.1671655838638406, -0.981610143298075
2.2183427234342927, -1.065689706321047
2.269519863004745, -1.1621838345964086
2.3104615746611064, -1.2624893279172993
2.351403286317468, -1.3513352225436768
2.382109570059739, -1.4277580507316898
2.4128158538020097, -1.5089557117090835
2.4435221375442815, -1.5605494093923182
2.4742284212865524, -1.6465219031590923
2.515170132942914, -1.758286995174496
2.5561118445992754, -1.8690971206320242
2.597053556255637, -1.9646277811635342
