1.1428571428571441,-1.940433391
1.2261904761904772,-1.714700537
1.2351059366477868,-1.659563711
1.2761694986364596,-1.552214748
1.440423746591148,-1.148574469
1.481487309,-1.06411935
1.5225508705684918,-0.986818557
1.5636144325571646,-0.912379495
1.6046779945458365,-0.849387355
1.6868051185231803,-0.703370961
1.7176027900146842,-0.657557721
1.8818570379693735,-0.426575185
1.9537182714495493,-0.350441229
2.107706629,-0.26803872
2.2822267673589263,-0.284587359
2.354088000839102,-0.325068922
2.4567469058107827,-0.414651308
2.5183422487937914,-0.482327828
2.5799375917767993,-0.55763563
2.631267044262639,-0.626751533
2.672330606251311,-0.686813806
2.713394168239984,-0.751168675
2.7544577302286557,-0.81981614
2.7955212922173276,-0.889894469
2.8365848542060004,-0.964265395
2.8776484161946723,-1.042928917
2.918711978183344,-1.118730708
2.959775540172016,-1.197394229
3.000839102160688,-1.278919481
3.041902664,-1.361875599
3.0829662261380335,-1.447693447
3.1240297881267054,-1.524926103
3.1548274596182093,-1.592151219
3.1856251311097132,-1.673684988
3.226688693098385,-1.753779375
3.267752255087057,-1.841028088
3.298549926578561,-1.895375417
3.346457415565345,-1.979279767
