1.179452503893124, -1.8810205613777038
1.1999699478184853, -1.8096808543237115
1.2204873917438475, -1.740642428142428
1.2410048356692087, -1.671604001961145
1.3230746113706537, -1.4127099037813324
1.343592055296015, -1.3523012808727093
1.3743682211840564, -1.2717564503278789
1.4769554408108636, -1.0516964668750384
1.5282490506242663, -0.9754665379665378
1.589801382400351, -0.9054692447549589
1.7334234898778798, -0.803445792731507
1.846269431467367, -0.7429412831198545
2.004709692890991, -0.6807747373223563
2.120481927710844, -0.6655405405405405
2.1950659781985093, -0.6916418969990398
2.2771357538999544, -0.7410235490592633
2.4310165833401642, -0.9524537292394434
2.482310193153568, -1.0301219586933872
2.5233450810042903, -1.114981690874548
2.564379968855013, -1.1926499203284915
2.6054148567057354, -1.2775096525096523
2.646449744556458, -1.3666842863271436
2.6874846324071804, -1.4601738217809643
2.728519520257904, -1.557978258871116
2.7695544081086263, -1.6600975975975976
2.810589295959349, -1.7636552368695226
2.8516241838100713, -1.8667334426262991
2.8824003496981137, -1.9420045045045042
